Order_ID,Customer_ID,Order_Date,Unit_Price
1688,CUST3575,6/10/2024,233.36
1689,CUST2259,1/31/2024,152.57
1690,CUST1505,4/14/2024,427.71
1691,CUST1774,1/8/2024,291.26
1692,CUST7620,11/21/2024,253.52
1693,CUST9173,8/26/2024,249.24
1694,CUST6806,3/6/2024,256.38
1695,CUST2176,11/19/2024,429.68
1696,CUST5246,10/29/2024,50.97
1697,CUST4519,5/14/2024,23.96
1698,CUST2386,7/27/2024,493.49
1699,CUST5780,6/19/2024,34.6
1700,CUST3417,5/12/2024,263.72
1701,CUST7409,1/23/2024,202.5
1702,CUST7911,3/10/2024,215.37
1703,CUST3060,3/3/2024,398.79
1704,CUST7204,2/17/2024,213.26
1705,CUST4489,9/15/2024,400.78
1706,CUST9779,4/21/2024,409.96
1707,CUST5474,12/29/2024,459.97
1708,CUST8675,2/2/2024,398.7
1709,CUST4897,7/19/2024,59.29
1710,CUST9693,8/19/2024,405.43
1711,CUST6979,3/13/2024,150.8
1712,CUST7161,12/3/2024,97.52
1713,CUST6251,8/11/2024,258.13
1714,CUST2217,8/29/2024,496.49
1715,CUST8468,2/14/2024,429.03
1716,CUST7926,1/3/2024,369.44
1717,CUST6509,12/6/2024,94.68
1718,CUST1737,6/16/2024,292.76
1719,CUST2650,5/25/2024,308.24
1720,CUST6545,2/16/2024,206.63
1721,CUST2307,2/4/2024,423.67
1722,CUST9971,9/3/2024,327.88
1723,CUST1273,7/30/2024,427.13
1724,CUST4113,3/1/2024,284.11
1725,CUST1766,7/29/2024,415.88
1726,CUST6436,4/27/2024,373.82
1727,CUST7510,4/13/2024,154.63
1728,CUST6346,1/28/2024,172.46
1729,CUST2511,6/21/2024,474.4
1730,CUST1089,1/19/2024,320.58
1731,CUST3148,4/12/2024,187.07
1732,CUST2938,3/31/2024,294.7
1733,CUST7950,3/16/2024,178.74
1734,CUST4640,6/5/2024,456.49
1735,CUST2559,4/9/2024,50.76
1736,CUST7595,4/21/2024,308.67
1737,CUST7332,9/3/2024,130.15
1738,CUST2214,3/13/2024,184.45
1739,CUST3292,4/22/2024,54.18
1740,CUST6473,12/31/2024,300.05
1741,CUST4332,10/16/2024,390.71
1742,CUST6540,9/5/2024,121.6
1743,CUST5179,5/26/2024,107.41
1744,CUST6625,11/26/2024,96.61
1745,CUST1842,5/27/2024,146.94
1746,CUST7619,11/26/2024,93.64
1747,CUST3991,9/1/2024,323.11
1748,CUST3847,1/26/2024,390.15
1749,CUST4875,1/6/2024,275.86
1750,CUST8030,11/12/2024,415.23
1751,CUST4571,11/16/2024,205.77
1752,CUST5375,7/31/2024,68.32
1753,CUST5993,2/10/2024,88.09
1754,CUST9208,2/15/2024,141.22
1755,CUST7392,11/4/2024,156.31
1756,CUST3790,4/1/2024,201.37
1757,CUST1622,12/6/2024,435.94
1758,CUST3658,4/25/2024,210.23
1759,CUST4520,1/16/2024,338.8
1760,CUST5335,7/12/2024,407.18
1761,CUST1553,7/30/2024,433.6
1762,CUST8004,4/27/2024,143.01
1763,CUST8549,2/11/2024,138.99
1764,CUST2539,6/11/2024,446.44
1765,CUST1118,9/7/2024,154.71
1766,CUST4229,6/9/2024,111.63
1767,CUST1999,7/14/2024,465.21
1768,CUST8250,10/9/2024,217.54
1769,CUST6413,12/16/2024,379.57
1770,CUST9474,1/2/2024,46.08
1771,CUST2720,7/3/2024,463.57
1772,CUST3299,9/9/2024,121.04
1773,CUST9446,11/23/2024,466.17
1774,CUST5691,7/29/2024,52.85
1775,CUST7524,4/24/2024,491.46
1776,CUST1094,6/12/2024,75.21
1777,CUST1288,2/3/2024,287.56
1778,CUST3365,6/27/2024,292.46
1779,CUST1543,5/7/2024,170.05
1780,CUST6005,7/18/2024,71.47
1781,CUST7549,1/8/2024,321.25
1782,CUST1863,4/5/2024,465.77
1783,CUST2138,2/28/2024,203.48
1784,CUST8510,2/13/2024,462.56
1785,CUST6961,2/20/2024,489.05
1786,CUST4156,3/14/2024,452.66
1787,CUST4637,4/27/2024,177.78
1788,CUST4232,6/14/2024,403.04
1789,CUST4397,9/28/2024,427.41
1790,CUST7065,5/8/2024,442.4
1791,CUST7795,8/13/2024,19.15
1792,CUST5491,3/29/2024,321.63
1793,CUST5069,11/15/2024,467.22
1794,CUST3246,1/17/2024,147.51
1795,CUST8085,7/31/2024,379.29
1796,CUST4489,10/25/2024,75.88
1797,CUST2977,5/27/2024,276.59
1798,CUST1062,11/8/2024,477.32
1799,CUST1747,9/9/2024,314.35
1800,CUST4605,5/16/2024,40.24
1801,CUST3161,7/23/2024,398.33
1802,CUST8413,11/5/2024,277
1803,CUST5991,12/13/2024,380.26
1804,CUST2031,5/15/2024,63.49
1805,CUST1173,1/17/2024,239.99
1806,CUST9703,12/11/2024,476.17
1807,CUST4959,12/29/2024,22.52
1808,CUST3569,1/12/2024,344.1
1809,CUST2075,11/13/2024,377.19
1810,CUST9673,8/18/2024,302.89
1811,CUST2146,3/26/2024,320.63
1812,CUST4991,10/9/2024,283.08
1813,CUST2932,7/10/2024,383.46
1814,CUST7155,2/7/2024,124.83
1815,CUST1361,1/18/2024,128.79
1816,CUST8040,2/5/2024,107.96
1817,CUST3555,10/6/2024,55.81
1818,CUST1359,3/28/2024,317.32
1819,CUST7200,7/21/2024,58.49
1820,CUST8028,2/14/2024,333.25
1821,CUST9436,7/30/2024,299.95
1822,CUST6874,11/24/2024,359.92
1823,CUST2753,11/1/2024,161.12
1824,CUST9752,7/28/2024,230.78
1825,CUST2015,1/1/2024,93.46
1826,CUST6602,5/2/2024,307.77
1827,CUST7132,4/12/2024,411.76
1828,CUST6618,11/25/2024,183.38
1829,CUST6713,8/25/2024,410.15
1830,CUST6990,5/1/2024,89.95
1831,CUST7009,12/27/2024,369.07
1832,CUST2394,11/15/2024,481.47
1833,CUST5652,3/18/2024,373.65
1834,CUST8897,9/12/2024,130.37
1835,CUST2866,5/6/2024,477.75
1836,CUST4077,5/7/2024,248.02
1837,CUST9719,11/13/2024,459.07
1838,CUST2876,6/6/2024,378.52
1839,CUST7005,10/27/2024,176.27
1840,CUST6637,12/3/2024,152.79
1841,CUST8895,5/15/2024,442.66
1842,CUST8578,8/30/2024,126.8
1843,CUST6892,8/12/2024,79.13
1844,CUST7658,2/3/2024,119.58
1845,CUST7776,8/4/2024,305.92
1846,CUST2195,12/31/2024,186.78
1847,CUST8110,12/29/2024,355.15
1848,CUST8672,1/17/2024,182.8
1849,CUST3000,2/25/2024,207.47
1850,CUST7389,6/1/2024,341.53
1851,CUST5448,10/7/2024,258.67
1852,CUST7541,9/24/2024,398.19
1853,CUST9533,1/8/2024,227
1854,CUST5312,2/22/2024,282.17
1855,CUST1408,6/28/2024,201.46
1856,CUST7429,7/14/2024,97.39
1857,CUST1428,1/30/2024,372.32
1858,CUST5247,7/31/2024,129.69
1859,CUST2035,4/11/2024,216.42
1860,CUST7382,7/17/2024,421.43
1861,CUST4363,2/19/2024,204.91
1862,CUST9982,6/29/2024,403.69
1863,CUST5805,10/16/2024,404.77
1864,CUST5867,10/9/2024,200.6
1865,CUST2131,10/29/2024,229.49
1866,CUST6766,6/14/2024,183.54
1867,CUST2256,7/17/2024,151.32
1868,CUST9198,9/30/2024,468.94
1869,CUST7236,5/29/2024,311.64
1870,CUST2999,2/2/2024,15.1
1871,CUST9037,12/30/2024,250.22
1872,CUST8266,1/7/2024,495.49
1873,CUST7187,9/26/2024,262.7
1874,CUST3935,12/24/2024,184.39
1875,CUST1891,5/17/2024,164.25
1876,CUST1666,11/15/2024,238.62
1877,CUST9584,11/20/2024,103.77
1878,CUST2668,11/25/2024,408.07
1879,CUST2509,1/9/2024,483.7
1880,CUST4031,5/23/2024,197.73
1881,CUST5257,5/24/2024,260.42
1882,CUST3773,1/25/2024,122.54
1883,CUST1049,9/18/2024,194.12
1884,CUST5542,5/14/2024,438.89
1885,CUST8059,1/19/2024,429.36
1886,CUST1391,10/28/2024,239.04
1887,CUST7977,6/14/2024,420.26
1888,CUST1669,5/22/2024,315
1889,CUST9488,6/18/2024,375.3
1890,CUST6976,7/5/2024,311.66
1891,CUST4636,4/5/2024,414.58
1892,CUST6375,2/12/2024,301.47
1893,CUST5185,5/24/2024,172.03
1894,CUST6490,11/19/2024,70.65
1895,CUST5196,5/11/2024,301.77
1896,CUST1610,3/24/2024,211.15
1897,CUST9083,5/12/2024,209.48
1898,CUST6483,8/20/2024,429.63
1899,CUST2188,1/9/2024,76.87
1900,CUST9520,4/21/2024,152.15
1901,CUST5241,10/21/2024,89.13
1902,CUST1265,6/23/2024,349.8
1903,CUST2454,11/22/2024,430.39
1904,CUST4280,4/13/2024,159.52
1905,CUST7952,8/7/2024,480.01
1906,CUST4191,9/22/2024,320.86
1907,CUST1893,6/30/2024,405.43
1908,CUST7706,7/14/2024,414.01
1909,CUST3773,6/30/2024,416.58
1910,CUST3685,4/19/2024,377.71
1911,CUST8153,12/15/2024,380.27
1912,CUST1475,10/17/2024,222.58
1913,CUST6748,4/3/2024,370.56
1914,CUST4404,4/26/2024,470.74
1915,CUST3498,12/17/2024,402.92
1916,CUST2505,9/5/2024,250.62
1917,CUST1712,7/7/2024,484.17
1918,CUST2784,11/10/2024,477.98
1919,CUST9797,5/24/2024,45.82
1920,CUST6504,8/18/2024,43.33
1921,CUST4004,12/27/2024,245.82
1922,CUST6654,4/20/2024,219.05
1923,CUST7618,11/2/2024,301.01
1924,CUST7378,2/22/2024,231.87
1925,CUST5197,3/8/2024,231.82
1926,CUST5950,4/19/2024,303.36
1927,CUST4683,4/10/2024,216.13
1928,CUST4268,9/28/2024,110.19
1929,CUST6103,11/19/2024,313.24
1930,CUST7512,10/9/2024,411.23
1931,CUST8815,10/11/2024,349.8
1932,CUST2102,8/22/2024,242.91
1933,CUST7201,12/1/2024,263.08
1934,CUST6946,9/7/2024,401.32
1935,CUST6150,1/9/2024,116.35
1936,CUST7788,4/20/2024,83.64
1937,CUST9864,6/26/2024,80.29
1938,CUST9183,7/15/2024,14.32
1939,CUST6346,5/8/2024,466.15
1940,CUST7038,1/24/2024,392.82
1941,CUST5847,12/18/2024,358.2
1942,CUST4118,7/24/2024,480.55
1943,CUST8671,10/19/2024,107.22
1944,CUST2238,9/21/2024,237.73
1945,CUST2166,1/16/2024,376.39
1946,CUST3550,6/17/2024,129.79
1947,CUST1601,5/4/2024,12.41
1948,CUST2780,8/14/2024,296.68
1949,CUST8637,6/15/2024,248.91
1950,CUST2092,5/13/2024,111.67
1951,CUST1442,11/8/2024,114.32
1952,CUST5013,5/24/2024,61.01
1953,CUST6880,11/7/2024,110.12
1954,CUST4180,2/7/2024,383.59
1955,CUST1742,8/31/2024,240.21
1956,CUST3583,12/25/2024,53.16
1957,CUST4053,1/19/2024,74.9
1958,CUST5710,11/6/2024,99.37
1959,CUST7394,4/7/2024,300.44
1960,CUST7655,10/8/2024,150.23
1961,CUST7888,8/7/2024,425.79
1962,CUST2431,7/31/2024,139.14
1963,CUST7175,11/3/2024,150.65
1964,CUST4914,11/27/2024,369.71
1965,CUST6929,7/29/2024,258.99
1966,CUST4647,7/23/2024,338.17
1967,CUST6048,1/11/2024,294.5
1968,CUST6623,5/23/2024,392.29
1969,CUST8868,9/12/2024,282.75
1970,CUST9131,5/28/2024,201.39
1971,CUST3632,1/31/2024,126.24
1972,CUST5626,9/1/2024,181.56
1973,CUST1449,4/20/2024,450.51
1974,CUST5627,12/4/2024,344.08
1975,CUST8829,5/11/2024,233.32
1976,CUST9849,7/6/2024,473.74
1977,CUST4900,9/1/2024,409.61
1978,CUST2227,10/23/2024,29.79
1979,CUST2412,10/14/2024,90.71
1980,CUST5815,4/8/2024,150.88
1981,CUST3874,12/13/2024,198.62
1982,CUST5229,11/15/2024,297.39
1983,CUST6805,2/25/2024,105.08
1984,CUST9220,12/13/2024,228.14
1985,CUST1303,2/29/2024,496.33
1986,CUST2718,9/6/2024,109.16
1987,CUST4004,11/23/2024,400.95
1988,CUST1203,1/3/2024,269.51
1989,CUST9864,2/23/2024,244.76
1990,CUST7304,3/9/2024,77.51
1991,CUST3961,4/18/2024,82.77
1992,CUST6955,7/29/2024,152.81
1993,CUST9168,9/28/2024,431.3
1994,CUST8481,8/23/2024,437.78
1995,CUST6579,3/10/2024,228.41
1996,CUST9448,5/16/2024,199.16
1997,CUST6567,4/17/2024,256.65
1998,CUST6619,5/27/2024,483.69
1999,CUST2164,2/20/2024,392.76
2000,CUST3217,5/1/2024,177.64
2001,CUST1296,11/21/2024,105.88
2002,CUST6150,5/26/2024,78.92
2003,CUST6316,8/22/2024,396.62
2004,CUST4899,3/28/2024,436.45
2005,CUST5906,7/16/2024,71.37
2006,CUST8011,5/7/2024,436.14
2007,CUST8052,10/4/2024,333.96
2008,CUST7581,5/18/2024,66.15
2009,CUST8375,10/24/2024,333.84
2010,CUST2158,12/23/2024,420.83
2011,CUST2244,3/19/2024,340.78
2012,CUST9645,10/3/2024,92.27
2013,CUST6751,7/5/2024,102.36
2014,CUST8007,9/7/2024,337.17
2015,CUST2897,2/7/2024,128.9
2016,CUST2000,3/19/2024,51.1
2017,CUST6458,4/4/2024,446.93
2018,CUST5129,12/19/2024,34.06
2019,CUST7472,7/27/2024,432.57
2020,CUST8506,9/22/2024,405.34
2021,CUST6257,3/30/2024,231.75
2022,CUST1241,3/29/2024,270.95
2023,CUST7074,7/30/2024,361.75
2024,CUST2844,1/29/2024,160.2
2025,CUST8208,1/18/2024,22.39
2026,CUST5618,12/16/2024,355.53
2027,CUST2800,5/27/2024,234.42
2028,CUST4379,6/7/2024,205.25
2029,CUST9886,8/29/2024,282.4
2030,CUST3702,3/11/2024,101.07
2031,CUST2502,4/10/2024,276.27
2032,CUST2090,5/25/2024,310.86
2033,CUST5709,5/12/2024,70.93
2034,CUST1075,12/24/2024,239.76
2035,CUST4320,6/27/2024,462.52
2036,CUST1138,12/19/2024,422.32
2037,CUST9183,10/3/2024,29.94
2038,CUST8532,1/25/2024,341.42
2039,CUST2896,5/4/2024,66.74
2040,CUST8819,5/25/2024,395.08
2041,CUST6512,2/21/2024,108.99
2042,CUST7660,8/31/2024,17.59
2043,CUST4471,4/29/2024,131.53
2044,CUST8251,8/9/2024,167.91
2045,CUST2928,8/6/2024,138.9
2046,CUST4216,2/29/2024,173.71
2047,CUST5030,7/3/2024,383.22
2048,CUST2046,5/30/2024,113.46
2049,CUST3831,4/24/2024,311.11
2050,CUST1341,6/18/2024,138.54
2051,CUST3935,2/7/2024,15.79
2052,CUST7179,3/14/2024,82.85
2053,CUST9137,3/1/2024,88.89
2054,CUST2059,5/25/2024,366.19
2055,CUST4997,9/13/2024,311.48
2056,CUST1069,5/22/2024,41.29
2057,CUST1432,11/23/2024,308.55
2058,CUST7617,7/9/2024,363.23
2059,CUST5654,7/16/2024,99.59
2060,CUST8354,3/11/2024,202.94
2061,CUST3859,4/28/2024,236.37
2062,CUST1210,5/20/2024,105.6
2063,CUST6087,7/8/2024,478.51
2064,CUST8564,9/20/2024,198.1
2065,CUST4068,8/22/2024,228.54
2066,CUST7379,6/14/2024,66.41
2067,CUST9035,2/21/2024,72.42
2068,CUST5487,3/22/2024,395.12
2069,CUST6267,5/15/2024,16.62
2070,CUST4038,11/1/2024,30.99
2071,CUST1850,12/11/2024,186.85
2072,CUST2870,1/7/2024,296.46
2073,CUST6225,2/6/2024,472.03
2074,CUST5922,11/10/2024,333.11
2075,CUST3620,11/21/2024,197.76
2076,CUST9704,1/16/2024,123.52
2077,CUST1052,6/28/2024,244.95
2078,CUST8972,5/30/2024,482.65
2079,CUST4198,7/15/2024,438.92
2080,CUST6175,9/8/2024,448.89
2081,CUST3373,6/1/2024,80.81
2082,CUST4927,7/19/2024,321.45
2083,CUST1010,1/20/2024,428.61
2084,CUST8828,7/26/2024,108.59
2085,CUST4125,8/25/2024,442.21
2086,CUST2025,4/13/2024,126.51
2087,CUST4936,8/17/2024,57.38
2088,CUST7090,7/6/2024,50.99
2089,CUST3047,12/16/2024,410.01
2090,CUST6497,8/28/2024,209.13
2091,CUST6049,2/17/2024,235.37
2092,CUST6207,11/2/2024,88.26
2093,CUST8847,2/25/2024,323.48
2094,CUST2187,11/12/2024,121.07
2095,CUST3143,5/26/2024,176.99
2096,CUST9347,4/7/2024,362.39
2097,CUST6732,10/17/2024,213.68
2098,CUST9629,1/18/2024,401.54
2099,CUST3230,10/8/2024,112.96
2100,CUST3138,7/13/2024,490.22
2101,CUST1788,11/19/2024,382.71
2102,CUST7066,1/6/2024,42.18
2103,CUST7281,3/16/2024,199.76
2104,CUST7286,11/20/2024,443.15
2105,CUST1672,8/31/2024,129.12
2106,CUST9703,5/3/2024,333.11
2107,CUST4933,11/10/2024,492.18
2108,CUST5480,3/6/2024,165.64
2109,CUST9385,2/4/2024,493.9
2110,CUST1008,10/18/2024,430.65
2111,CUST5391,2/15/2024,279.32
2112,CUST4495,11/20/2024,394.56
2113,CUST5178,8/19/2024,406.7
2114,CUST8897,1/10/2024,306.22
2115,CUST7524,1/23/2024,458.38
2116,CUST1715,8/7/2024,322.89
2117,CUST2464,6/28/2024,137.39
2118,CUST1861,2/6/2024,69.83
2119,CUST6569,5/7/2024,165.83
2120,CUST2756,4/19/2024,32.95
2121,CUST7692,6/15/2024,42.43
2122,CUST1850,12/8/2024,303.28
2123,CUST7832,3/14/2024,387.47
2124,CUST6281,2/28/2024,18.19
2125,CUST6445,6/17/2024,459.93
2126,CUST3249,8/10/2024,439.08
2127,CUST3972,2/2/2024,60.29
2128,CUST1387,2/28/2024,285.02
2129,CUST8793,2/17/2024,11.71
2130,CUST3171,5/26/2024,167.96
2131,CUST7219,2/18/2024,228.28
2132,CUST8693,3/28/2024,42.07
2133,CUST7478,11/22/2024,427.75
2134,CUST7918,5/1/2024,43.35
2135,CUST2333,4/8/2024,453.02
2136,CUST1319,12/5/2024,357.57
2137,CUST7732,9/23/2024,366.17
2138,CUST8106,12/28/2024,393.36
2139,CUST7938,8/13/2024,255.79
2140,CUST4534,10/15/2024,461.86
2141,CUST5623,10/19/2024,362.59
2142,CUST3986,5/15/2024,129.96
2143,CUST3153,9/27/2024,392.8
2144,CUST9807,4/18/2024,147.39
2145,CUST9727,9/4/2024,347.5
2146,CUST9640,10/5/2024,416.91
2147,CUST3212,9/23/2024,495.06
2148,CUST3713,4/7/2024,416.31
2149,CUST5088,6/29/2024,131.39
2150,CUST7587,7/31/2024,359.71
2151,CUST5286,11/13/2024,374.37
2152,CUST7313,5/25/2024,136.24
2153,CUST2472,8/3/2024,499.09
2154,CUST7212,7/28/2024,466.14
2155,CUST8505,8/20/2024,367.45
2156,CUST1044,3/23/2024,207.17
2157,CUST6676,10/19/2024,10.61
2158,CUST7530,11/14/2024,496.61
2159,CUST5093,6/9/2024,178.95
2160,CUST6388,2/22/2024,71.44
2161,CUST4913,3/10/2024,149.4
2162,CUST1623,7/16/2024,277.51
2163,CUST4558,3/30/2024,302.2
2164,CUST6508,10/6/2024,411.87
2165,CUST3065,9/16/2024,61.61
2166,CUST7345,2/4/2024,115.44
2167,CUST3708,1/4/2024,174.64
2168,CUST1279,6/28/2024,29.05
2169,CUST8880,7/15/2024,280.37
2170,CUST9653,11/8/2024,473.11
2171,CUST8033,8/5/2024,493.54
2172,CUST1242,4/19/2024,74.44
2173,CUST5641,1/29/2024,49.97
2174,CUST7445,3/15/2024,217.64
2175,CUST7155,1/30/2024,111.01
2176,CUST1833,9/25/2024,240.06
2177,CUST3892,5/31/2024,425.88
2178,CUST3325,6/4/2024,189.36
2179,CUST3155,6/29/2024,42.71
2180,CUST6035,8/5/2024,75.92
2181,CUST9361,5/25/2024,64.61
2182,CUST1074,6/9/2024,191.65
2183,CUST4488,3/6/2024,486.54
2184,CUST6133,8/21/2024,130.55
2185,CUST9464,4/8/2024,267.03
2186,CUST4948,1/17/2024,109.81
2187,CUST8016,1/3/2024,345.59
2188,CUST6737,5/10/2024,394.79
2189,CUST4197,11/29/2024,142.83
2190,CUST6164,7/19/2024,303.94
2191,CUST6470,5/3/2024,130.65
2192,CUST7845,12/17/2024,210.35
2193,CUST1408,12/3/2024,79.52
2194,CUST2905,11/26/2024,249.87
2195,CUST9000,10/15/2024,267.91
2196,CUST6937,1/30/2024,434.77
2197,CUST4994,3/25/2024,90.49
2198,CUST5177,2/1/2024,194.23
2199,CUST7004,6/16/2024,58.19
2200,CUST6053,11/26/2024,375.39
2201,CUST2259,8/19/2024,297.28
2202,CUST9742,7/24/2024,245.45
2203,CUST2384,6/5/2024,288.33
2204,CUST2385,4/29/2024,173.63
2205,CUST7803,11/13/2024,460.32
2206,CUST2790,1/19/2024,202.23
2207,CUST6680,2/10/2024,267.09
2208,CUST5542,11/2/2024,351.43
2209,CUST1928,3/10/2024,411.11
2210,CUST7460,7/18/2024,449.61
2211,CUST9666,2/26/2024,401.86
2212,CUST1633,7/23/2024,148.4
2213,CUST1271,4/27/2024,148.57
2214,CUST5477,7/13/2024,377.53
2215,CUST2971,4/12/2024,423.16
2216,CUST1831,5/17/2024,289.69
2217,CUST6622,4/23/2024,371.67
2218,CUST2635,10/18/2024,441.98
2219,CUST7783,2/19/2024,419.42
2220,CUST6970,7/31/2024,64.53
2221,CUST3888,10/10/2024,429.56
2222,CUST7003,2/25/2024,42.79
2223,CUST7677,4/3/2024,163.61
2224,CUST5866,12/2/2024,322.86
2225,CUST8452,5/2/2024,423.53
2226,CUST5096,10/1/2024,161.34
2227,CUST5119,9/21/2024,457.85
2228,CUST8268,1/26/2024,262.99
2229,CUST2495,3/16/2024,283.01
2230,CUST9884,9/9/2024,288.43
2231,CUST8145,7/18/2024,242.31
2232,CUST7553,5/30/2024,263.13
2233,CUST1177,6/14/2024,76.73
2234,CUST8679,1/22/2024,172.59
2235,CUST3180,6/24/2024,348.08
2236,CUST5973,8/20/2024,421.75
2237,CUST3101,3/28/2024,319.73
2238,CUST5067,4/14/2024,476.69
2239,CUST6575,4/1/2024,293.58
2240,CUST3286,12/11/2024,168.18
2241,CUST6283,12/10/2024,356.16
2242,CUST8378,5/13/2024,413.51
2243,CUST1378,11/16/2024,76.85
2244,CUST8669,12/3/2024,157.02
2245,CUST4417,8/6/2024,311.22
2246,CUST8383,3/12/2024,114.3
2247,CUST6648,1/18/2024,367.21
2248,CUST6359,9/19/2024,275.93
2249,CUST5603,4/22/2024,38.03
2250,CUST3429,5/14/2024,351.64
2251,CUST1667,1/23/2024,161.05
2252,CUST7556,6/15/2024,95.12
2253,CUST8956,11/17/2024,218.78
2254,CUST3701,2/14/2024,344.09
2255,CUST8190,9/28/2024,34.56
2256,CUST3063,11/11/2024,214.74
2257,CUST2661,11/18/2024,350.63
2258,CUST6194,3/27/2024,290.47
2259,CUST5178,4/5/2024,295.8
2260,CUST4955,10/21/2024,352.66
2261,CUST1621,1/22/2024,399.3
2262,CUST9380,12/18/2024,145.35
2263,CUST3415,10/25/2024,354.47
2264,CUST7286,10/14/2024,496.7
2265,CUST7444,3/10/2024,420.32
2266,CUST5631,7/18/2024,329.27
2267,CUST4550,9/4/2024,82.8
2268,CUST1952,6/22/2024,82.21
2269,CUST8091,1/16/2024,50.51
2270,CUST7477,10/30/2024,26.13
2271,CUST3012,7/15/2024,217.35
2272,CUST8314,4/29/2024,251.82
2273,CUST6569,12/21/2024,146.81
2274,CUST1969,8/6/2024,281.97
2275,CUST4265,4/21/2024,452.67
2276,CUST9632,2/15/2024,355.91
2277,CUST8970,6/2/2024,279.33
2278,CUST6869,9/14/2024,352.28
2279,CUST3111,9/10/2024,409.25
2280,CUST8451,3/31/2024,53.87
2281,CUST8539,1/2/2024,407.56
2282,CUST5937,6/12/2024,450.14
2283,CUST9604,7/18/2024,351.39
2284,CUST7627,3/18/2024,309.77
2285,CUST7966,8/18/2024,483.01
2286,CUST3814,10/21/2024,206.59
2287,CUST4200,9/29/2024,348.94
2288,CUST2291,7/1/2024,148.68
2289,CUST8425,2/19/2024,386.52
2290,CUST5122,11/27/2024,411.36
2291,CUST6947,2/5/2024,407.59
2292,CUST4670,7/5/2024,66.79
2293,CUST7857,9/14/2024,118.67
2294,CUST6327,2/12/2024,491.64
2295,CUST2501,2/20/2024,471.36
2296,CUST8094,8/4/2024,209.41
2297,CUST2779,3/9/2024,41.11
2298,CUST7520,6/10/2024,486.15
2299,CUST7169,9/14/2024,394.04
2300,CUST4154,10/30/2024,305.66
2301,CUST3333,7/21/2024,411.96
2302,CUST1213,3/10/2024,122.77
2303,CUST3963,5/27/2024,60.95
2304,CUST1886,6/2/2024,267.85
2305,CUST2913,4/24/2024,415.5
2306,CUST2234,5/12/2024,57.33
2307,CUST3478,10/6/2024,246.85
2308,CUST5687,8/18/2024,90.71
2309,CUST7623,8/18/2024,86.49
2310,CUST1275,1/22/2024,226.24
2311,CUST9915,11/18/2024,212.05
2312,CUST3875,6/6/2024,29.91
2313,CUST6393,5/15/2024,31.09
2314,CUST4653,4/14/2024,231.71
2315,CUST1571,9/23/2024,252.73
2316,CUST5442,2/15/2024,459.5
2317,CUST2563,7/4/2024,434.37
2318,CUST3629,9/6/2024,455.97
2319,CUST1483,7/31/2024,363.33
2320,CUST6146,9/30/2024,380.81
2321,CUST6897,3/27/2024,68.41
2322,CUST5312,3/28/2024,82.54
2323,CUST8637,9/2/2024,233.1
2324,CUST8728,3/10/2024,122.71
2325,CUST3549,1/31/2024,303.39
2326,CUST9917,3/5/2024,65.02
2327,CUST2801,12/15/2024,115.72
2328,CUST6187,7/18/2024,52.41
2329,CUST3436,8/8/2024,267.48
2330,CUST2507,12/29/2024,451.24
2331,CUST6607,5/13/2024,353.34
2332,CUST5318,6/19/2024,397.62
2333,CUST6155,3/27/2024,223.79
2334,CUST3630,3/22/2024,334.07
2335,CUST3026,5/3/2024,489.67
2336,CUST8058,11/8/2024,298.02
2337,CUST1175,1/9/2024,331.71
2338,CUST7627,9/17/2024,287.07
2339,CUST1327,11/14/2024,445.9
2340,CUST9621,9/17/2024,491.05
2341,CUST7197,4/15/2024,294.08
2342,CUST5248,3/5/2024,498.89
2343,CUST1163,6/18/2024,84.64
2344,CUST6889,12/8/2024,32.41
2345,CUST9628,5/29/2024,150.15
2346,CUST5428,1/18/2024,415.38
2347,CUST9494,2/12/2024,330.21
2348,CUST6826,4/4/2024,78.94
2349,CUST3599,3/28/2024,319.07
2350,CUST2051,1/15/2024,491.02
2351,CUST4380,12/4/2024,211.08
2352,CUST6464,11/14/2024,406.22
2353,CUST9889,5/19/2024,26.72
2354,CUST5926,3/24/2024,80.28
2355,CUST6689,3/17/2024,88.39
2356,CUST8246,1/30/2024,375.18
2357,CUST6504,4/10/2024,459.03
2358,CUST6624,9/13/2024,270.54
2359,CUST7202,11/2/2024,433.91
2360,CUST8516,4/20/2024,189.4
2361,CUST3792,7/5/2024,53.59
2362,CUST9713,12/24/2024,215.41
2363,CUST4899,10/12/2024,71.21
2364,CUST5461,7/28/2024,70.91
2365,CUST5148,5/20/2024,20.35
2366,CUST7677,2/28/2024,218.23
2367,CUST1281,11/10/2024,174.37
2368,CUST3230,5/8/2024,180.01
2369,CUST5854,3/23/2024,247.04
2370,CUST7145,2/2/2024,341.89
2371,CUST4743,2/19/2024,55.34
2372,CUST8899,2/22/2024,379.66
2373,CUST1662,3/1/2024,388.81
2374,CUST9540,1/5/2024,339.33
2375,CUST8278,2/9/2024,246.26
2376,CUST4194,3/8/2024,187.99
2377,CUST1184,6/11/2024,362.21
2378,CUST7200,12/18/2024,169.94
2379,CUST1923,6/27/2024,25.46
2380,CUST1515,5/22/2024,65.8
2381,CUST4685,12/21/2024,425.36
2382,CUST1629,12/23/2024,151.7
2383,CUST8145,6/20/2024,222.76
2384,CUST6383,12/30/2024,144.49
2385,CUST5170,11/2/2024,226.43
2386,CUST7945,7/6/2024,120.82
